Index	OTU	2D_ID	Channel_ID	Bottle_ID	Site_ID	Site_ID_1	Plate_ID	Position	Longitude	Latitude	Altitude	Altitude_1	Location	Setup_Site_Date	Distribution	Method	Tag	Collection_Date_formatted	Collection_Date_formatted_1	Year	Month	Collector	Image_File	Reverse_Complement_for_Papara	Sumaclust_97_OTU
5724	ANML_2908_F09|run:ANML_2908_dtd_0|contig-id:1|rep_count:98|id_similarity:98.3425414365|c_count:20|cmxd:2.2|cmnd:0.8520408163|cnnd:2.2|p:Arthropoda|c:Insecta|o:Coleoptera|f:Throscidae|g:None|s:None|otu:BOLD:ADI6468|date:2019-08-01	143504941	140022	2.0302	14002	14002	MAY_COLE03	G03	98.79755	25.30981	1418	1400	Gaoligongshan Mountain,Baihualing	2014-5-16	NE	Malaise Trap	Didi	08 May 2015	08 May 2015	2015	5	Zhiguang Yang	MAY_COLE323.tif		OTU_0532 
5725	ANML_2908_A10|run:ANML_2908_dtd_0|contig-id:1|rep_count:94|id_similarity:98.3425414365|c_count:18|cmxd:1.7|cmnd:0.2|cnnd:19.9|p:Arthropoda|c:Insecta|o:Coleoptera|f:Anthicidae|g:None|s:None|otu:BOLD:ADJ5383|date:2019-08-01	143504942	140022	2.0302	14002	14002	MAY_COLE03	G04	98.79755	25.30981	1418	1400	Gaoligongshan Mountain,Baihualing	2014-5-16	NE	Malaise Trap	Didi	08 May 2015	08 May 2015	2015	5	Zhiguang Yang	MAY_COLE331.tif		OTU_0058 
5726	ANML_2908_C10|run:ANML_2908_dtd_0|contig-id:2|rep_count:5|id_similarity:95.0276243094|c_count:8|cmxd:0.6|cmnd:0.36|cnnd:1.7|p:Arthropoda|c:Insecta|o:Coleoptera|f:Melyridae|g:None|s:None|otu:OTU159|date:2019-08-01	143504960	140022	2.0302	14002	14002	MAY_COLE03	F05	98.79755	25.30981	1418	1400	Gaoligongshan Mountain,Baihualing	2014-5-16	NE	Malaise Trap	Didi	08 May 2015	08 May 2015	2015	5	Zhiguang Yang	MAY_COLE338.tif		OTU_2303 
5727	ANML_2908_G10|run:ANML_2908_dtd_0|contig-id:1|rep_count:2267|id_similarity:91.6666666667|c_count:6|cmxd:1.7|cmnd:0.1205116895|cnnd:0.6|p:Arthropoda|c:Insecta|o:Coleoptera|f:Cerambycidae|g:Phymatodes|s:Phymatodes_obliquus|otu:OTU2|date:2019-08-01	143504242	140032	2.0303	14003	14003	MAY_COLE03	E06	98.80537	25.31363	1408	1400	Gaoligongshan Mountain,Baihualing	2014-5-15	NE	Malaise Trap	Didi	08 May 2015	08 May 2015	2015	5	Zhiguang Yang	MAY_COLE345.tif		OTU_0342 
5728		143504946	140032	2.0303	14003	14003	MAY_COLE03	G08	98.80537	25.31363	1408	1400	Gaoligongshan Mountain,Baihualing	2014-5-15	NE	Malaise Trap	Didi	08 May 2015	08 May 2015	2015	5	Zhiguang Yang	MAY_COLE363.tif		
5729	ANML_2908_E11|run:ANML_2908_dtd_0|contig-id:1|rep_count:20|id_similarity:97.7900552486|c_count:1|cmxd:1.1|cmnd:0.17|cnnd:None|p:Arthropoda|c:Insecta|o:Coleoptera|f:Coccinellidae|g:None|s:None|otu:BOLD:ADJ5399|date:2019-08-01	143504948	140032	2.0303	14003	14003	MAY_COLE03	G10	98.80537	25.31363	1408	1400	Gaoligongshan Mountain,Baihualing	2014-5-15	NE	Malaise Trap	Didi	08 May 2015	08 May 2015	2015	5	Zhiguang Yang	MAY_COLE379.tif		OTU_0291 
5730	ANML_2908_A12|run:ANML_2908_dtd_0|contig-id:1|rep_count:3065|id_similarity:91.1111111111|c_count:62|cmxd:1.7|cmnd:0.1362153344|cnnd:1.7|p:Arthropoda|c:Insecta|o:Coleoptera|f:Cerambycidae|g:Phymatodes|s:Phymatodes_obliquus|otu:OTU2|date:2019-08-01	143504977	140032	2.0303	14003	14003	MAY_COLE03	D12	98.80537	25.31363	1408	1400	Gaoligongshan Mountain,Baihualing	2014-5-15	NE	Malaise Trap	Didi	08 May 2015	08 May 2015	2015	5	Zhiguang Yang	MAY_COLE392.tif		OTU_0342 
5731	ANML_2908_D12|run:ANML_2908_dtd_0|contig-id:1|rep_count:16|id_similarity:98.3425414365|c_count:1|cmxd:1.1|cmnd:0.25625|cnnd:None|p:Arthropoda|c:Insecta|o:Coleoptera|f:None|g:None|s:None|otu:BOLD:ADJ0666|date:2019-08-01	143504951	140042	2.0304	14004	14004	MAY_COLE04	H01	98.80422	25.31137	1438	1400	Gaoligongshan Mountain,Baihualing	2014-5-15	NE	Malaise Trap	Didi	08 May 2015	08 May 2015	2015	5	Zhiguang Yang	MAY_COLE408.tif		OTU_0084 
5732	ANML_2908_F12|run:ANML_2908_dtd_0|contig-id:3|rep_count:62|id_similarity:97.2375690608|c_count:32|cmxd:2.2|cmnd:0.2225806452|cnnd:5.0|p:Arthropoda|c:Insecta|o:Coleoptera|f:Anthicidae|g:None|s:None|otu:BOLD:ADJ5383|date:2019-08-01	143504952	140042	2.0304	14004	14004	MAY_COLE04	A03	98.80422	25.31137	1438	1400	Gaoligongshan Mountain,Baihualing	2014-5-15	NE	Malaise Trap	Didi	08 May 2015	08 May 2015	2015	5	Zhiguang Yang	MAY_COLE417.tif		OTU_0058 
5733	ANML_2909_F09|run:ANML_2909_dtd_0|contig-id:2|rep_count:20|id_similarity:91.6666666667|c_count:3|cmxd:1.1|cmnd:0.23|cnnd:16.0|p:Arthropoda|c:Insecta|o:Coleoptera|f:Cerambycidae|g:Phymatodes|s:Phymatodes_obliquus|otu:OTU3|date:2019-08-01	143503560	140032	2.0315	14003	14003	MAY_COLE07	B01	98.80537	25.31363	1408	1400	Gaoligongshan Mountain,Baihualing	2014-5-15	NE	Malaise Trap	Didi	22 May 2015	22 May 2015	2015	5	Zhiguang Yang	MAY_COLE702.tif		OTU_0342 
5734	ANML_2909_G09|run:ANML_2909_dtd_0|contig-id:1|rep_count:1045|id_similarity:97.7900552486|c_count:3|cmxd:2.8|cmnd:0.0915789474|cnnd:5.5|p:Arthropoda|c:Insecta|o:Coleoptera|f:Cerambycidae|g:Xylotrechus|s:None|otu:BOLD:ACO8902|date:2019-08-01	143503559	140032	2.0315	14003	14003	MAY_COLE07	C01	98.80537	25.31363	1408	1400	Gaoligongshan Mountain,Baihualing	2014-5-15	NE	Malaise Trap	Didi	22 May 2015	22 May 2015	2015	5	Zhiguang Yang	MAY_COLE703.tif		OTU_0243 
5735	ANML_2909_H09|run:ANML_2909_dtd_0|contig-id:1|rep_count:197|id_similarity:97.2375690608|c_count:3|cmxd:2.8|cmnd:0.2649746193|cnnd:20.4|p:Arthropoda|c:Insecta|o:Coleoptera|f:Curculionidae|g:None|s:None|otu:BOLD:ADJ2548|date:2019-08-01	143503536	140032	2.0315	14003	14003	MAY_COLE07	D01	98.80537	25.31363	1408	1400	Gaoligongshan Mountain,Baihualing	2014-5-15	NE	Malaise Trap	Didi	22 May 2015	22 May 2015	2015	5	Zhiguang Yang	MAY_COLE704.tif		OTU_0052 
5736		143503535	140032	2.0315	14003	14003	MAY_COLE07	E01	98.80537	25.31363	1408	1400	Gaoligongshan Mountain,Baihualing	2014-5-15	NE	Malaise Trap	Didi	22 May 2015	22 May 2015	2015	5	Zhiguang Yang	MAY_COLE705.tif		
5737	ANML_2909_B10|run:ANML_2909_dtd_0|contig-id:1|rep_count:3713|id_similarity:91.1111111111|c_count:21|cmxd:1.7|cmnd:0.1462429302|cnnd:1.1|p:Arthropoda|c:Insecta|o:Coleoptera|f:Cerambycidae|g:Phymatodes|s:Phymatodes_obliquus|otu:OTU3|date:2019-08-01	143503512	140032	2.0315	14003	14003	MAY_COLE07	F01	98.80537	25.31363	1408	1400	Gaoligongshan Mountain,Baihualing	2014-5-15	NE	Malaise Trap	Didi	22 May 2015	22 May 2015	2015	5	Zhiguang Yang	MAY_COLE706.tif		OTU_0342 
5738		143503561	140032	2.0315	14003	14003	MAY_COLE07	B02	98.80537	25.31363	1408	1400	Gaoligongshan Mountain,Baihualing	2014-5-15	NE	Malaise Trap	Didi	22 May 2015	22 May 2015	2015	5	Zhiguang Yang	MAY_COLE710.tif		
5739	ANML_2909_F10|run:ANML_2909_dtd_0|contig-id:1|rep_count:123|id_similarity:97.2375690608|c_count:4|cmxd:2.8|cmnd:0.1699186992|cnnd:3.3|p:Arthropoda|c:Insecta|o:Coleoptera|f:Cleridae|g:None|s:None|otu:BOLD:ADI6897|date:2019-08-01	143503510	140032	2.0315	14003	14003	MAY_COLE07	G02	98.80537	25.31363	1408	1400	Gaoligongshan Mountain,Baihualing	2014-5-15	NE	Malaise Trap	Didi	22 May 2015	22 May 2015	2015	5	Zhiguang Yang	MAY_COLE715.tif		OTU_0087 
5740	ANML_2909_G10|run:ANML_2909_dtd_0|contig-id:1|rep_count:50|id_similarity:98.2142857143|c_count:1|cmxd:0.6|cmnd:0.048|cnnd:None|p:Arthropoda|c:Insecta|o:Coleoptera|f:Cerambycidae|g:None|s:None|otu:BOLD:ACO8876|date:2019-08-01	143503533	140032	2.0315	14003	14003	MAY_COLE07	E03	98.80537	25.31363	1408	1400	Gaoligongshan Mountain,Baihualing	2014-5-15	NE	Malaise Trap	Didi	22 May 2015	22 May 2015	2015	5	Zhiguang Yang	MAY_COLE721.tif		OTU_0181 
5741	ANML_2909_H10|run:ANML_2909_dtd_0|contig-id:1|rep_count:520|id_similarity:98.8950276243|c_count:2|cmxd:1.7|cmnd:0.1032692308|cnnd:5.0|p:Arthropoda|c:Insecta|o:Coleoptera|f:None|g:None|s:None|otu:BOLD:ADJ5428|date:2019-08-01	143503509	140032	2.0315	14003	14003	MAY_COLE07	G03	98.80537	25.31363	1408	1400	Gaoligongshan Mountain,Baihualing	2014-5-15	NE	Malaise Trap	Didi	22 May 2015	22 May 2015	2015	5	Zhiguang Yang	MAY_COLE723.tif		OTU_0064 
5742	ANML_2909_A11|run:ANML_2909_dtd_0|contig-id:2|rep_count:13|id_similarity:90.8571428571|c_count:21|cmxd:1.7|cmnd:0.5230769231|cnnd:2.2|p:Arthropoda|c:Insecta|o:Coleoptera|f:Cerambycidae|g:Trichophoroides|s:Trichophoroides_decipiens|otu:OTU43|date:2019-08-01	143503563	140042	2.0316	14004	14004	MAY_COLE07	B04	98.80422	25.31137	1438	1400	Gaoligongshan Mountain,Baihualing	2014-5-15	NE	Malaise Trap	Didi	22 May 2015	22 May 2015	2015	5	Zhiguang Yang	MAY_COLE726.tif		OTU_0706 
5743	ANML_2909_B11|run:ANML_2909_dtd_0|contig-id:2|rep_count:7|id_similarity:96.1325966851|c_count:21|cmxd:2.2|cmnd:0.5571428571|cnnd:2.2|p:Arthropoda|c:Insecta|o:Coleoptera|f:Cerambycidae|g:None|s:None|otu:OTU63|date:2019-08-01	143503556	140042	2.0316	14004	14004	MAY_COLE07	C04	98.80422	25.31137	1438	1400	Gaoligongshan Mountain,Baihualing	2014-5-15	NE	Malaise Trap	Didi	22 May 2015	22 May 2015	2015	5	Zhiguang Yang	MAY_COLE727.tif		OTU_0962 
5744	ANML_2909_C11|run:ANML_2909_dtd_0|contig-id:1|rep_count:1508|id_similarity:97.7900552486|c_count:20|cmxd:1.7|cmnd:0.1427718833|cnnd:2.8|p:Arthropoda|c:Insecta|o:Coleoptera|f:None|g:None|s:None|otu:BOLD:ADJ0666|date:2019-08-01	143503539	140042	2.0316	14004	14004	MAY_COLE07	D04	98.80422	25.31137	1438	1400	Gaoligongshan Mountain,Baihualing	2014-5-15	NE	Malaise Trap	Didi	22 May 2015	22 May 2015	2015	5	Zhiguang Yang	MAY_COLE728.tif		OTU_0084 
5745	ANML_2909_D11|run:ANML_2909_dtd_0|contig-id:3|rep_count:8|id_similarity:100.0|c_count:4|cmxd:0.0|cmnd:0.0|cnnd:18.2|p:Arthropoda|c:Insecta|o:Coleoptera|f:None|g:None|s:None|otu:BOLD:ADJ5428|date:2019-08-01	143503515	140042	2.0316	14004	14004	MAY_COLE07	F04	98.80422	25.31137	1438	1400	Gaoligongshan Mountain,Baihualing	2014-5-15	NE	Malaise Trap	Didi	22 May 2015	22 May 2015	2015	5	Zhiguang Yang	MAY_COLE730.tif		OTU_0064 
5746	ANML_2909_F11|run:ANML_2909_dtd_0|contig-id:1|rep_count:112|id_similarity:94.4751381215|c_count:6|cmxd:1.1|cmnd:0.1348214286|cnnd:17.7|p:Arthropoda|c:Insecta|o:Coleoptera|f:Chrysomelidae|g:Agasta|s:Agasta_formosa|otu:OTU20|date:2019-08-01	143503554	140042	2.0316	14004	14004	MAY_COLE07	C06	98.80422	25.31137	1438	1400	Gaoligongshan Mountain,Baihualing	2014-5-15	NE	Malaise Trap	Didi	22 May 2015	22 May 2015	2015	5	Zhiguang Yang	MAY_COLE743.tif		OTU_2135 
5747	ANML_2911_B10|run:ANML_2911_dtd_0|contig-id:2|rep_count:914|id_similarity:97.2375690608|c_count:72|cmxd:2.8|cmnd:0.327571116|cnnd:3.3|p:Arthropoda|c:Insecta|o:Coleoptera|f:None|g:None|s:None|otu:BOLD:ADJ5428|date:2019-08-02	143503506	140042	2.0316	14004	14004	MAY_COLE07	G06	98.80422	25.31137	1438	1400	Gaoligongshan Mountain,Baihualing	2014-5-15	NE	Malaise Trap	Didi	22 May 2015	22 May 2015	2015	5	Zhiguang Yang	MAY_COLE747.tif		OTU_0064 
5748	ANML_2911_E10|run:ANML_2911_dtd_0|contig-id:1|rep_count:7|id_similarity:98.3425414365|c_count:5|cmxd:1.7|cmnd:0.8857142857|cnnd:7.7|p:Arthropoda|c:Insecta|o:Coleoptera|f:Curculionidae|g:None|s:None|otu:BOLD:ADJ1225|date:2019-08-02	143503543	180022	2.0318	18002	18002	MAY_COLE07	D08	98.78954	25.30451	1811	1800	Gaoligongshan Mountain,Baihualing	2014-5-15	NE	Malaise Trap	Didi	22 May 2015	22 May 2015	2015	5	Zhiguang Yang			OTU_0164 
5749	ANML_2911_F10|run:ANML_2911_dtd_0|contig-id:1|rep_count:755|id_similarity:92.817679558|c_count:32|cmxd:1.7|cmnd:0.1647682119|cnnd:2.2|p:Arthropoda|c:Insecta|o:Coleoptera|f:Cerambycidae|g:Chloridolum|s:Chloridolum_viride|otu:OTU22|date:2019-08-02	143503504	180022	2.0318	18002	18002	MAY_COLE07	G08	98.78954	25.30451	1811	1800	Gaoligongshan Mountain,Baihualing	2014-5-15	NE	Malaise Trap	Didi	22 May 2015	22 May 2015	2015	5	Zhiguang Yang			OTU_1448 
5750	ANML_2911_G10|run:ANML_2911_dtd_0|contig-id:5|rep_count:6|id_similarity:98.8950276243|c_count:27|cmxd:0.6|cmnd:0.2|cnnd:16.6|p:Arthropoda|c:Insecta|o:Coleoptera|f:Curculionidae|g:None|s:None|otu:BOLD:ADI4461|date:2019-08-02	143503551	180022	2.0318	18002	18002	MAY_COLE07	C09	98.78954	25.30451	1811	1800	Gaoligongshan Mountain,Baihualing	2014-5-15	NE	Malaise Trap	Didi	22 May 2015	22 May 2015	2015	5	Zhiguang Yang			OTU_0579 
5751	ANML_2911_H10|run:ANML_2911_dtd_0|contig-id:1|rep_count:1151|id_similarity:nan|c_count:5|cmxd:1.7|cmnd:0.1198957428|cnnd:2.2|p:None|c:None|o:None|f:None|g:None|s:None|otu:OTU18|date:2019-08-02	143503527	180022	2.0318	18002	18002	MAY_COLE07	E09	98.78954	25.30451	1811	1800	Gaoligongshan Mountain,Baihualing	2014-5-15	NE	Malaise Trap	Didi	22 May 2015	22 May 2015	2015	5	Zhiguang Yang			OTU_1626 
5752		143503520	180022	2.0318	18002	18002	MAY_COLE07	F09	98.78954	25.30451	1811	1800	Gaoligongshan Mountain,Baihualing	2014-5-15	NE	Malaise Trap	Didi	22 May 2015	22 May 2015	2015	5	Zhiguang Yang			
5753	ANML_2911_C11|run:ANML_2911_dtd_0|contig-id:1|rep_count:10563|id_similarity:97.7900552486|c_count:3|cmxd:2.8|cmnd:0.0902395153|cnnd:0.6|p:Arthropoda|c:Insecta|o:Coleoptera|f:Erotylidae|g:None|s:None|otu:BOLD:ADI9315|date:2019-08-02	143503550	180022	2.0318	18002	18002	MAY_COLE07	C10	98.78954	25.30451	1811	1800	Gaoligongshan Mountain,Baihualing	2014-5-15	NE	Malaise Trap	Didi	22 May 2015	22 May 2015	2015	5	Zhiguang Yang			OTU_0071 
5754	ANML_2911_D11|run:ANML_2911_dtd_0|contig-id:1|rep_count:2989|id_similarity:91.1111111111|c_count:19|cmxd:1.7|cmnd:0.1074272332|cnnd:1.7|p:Arthropoda|c:Insecta|o:Coleoptera|f:Mordellidae|g:None|s:None|otu:OTU7|date:2019-08-02	143503502	180022	2.0318	18002	18002	MAY_COLE07	G10	98.78954	25.30451	1811	1800	Gaoligongshan Mountain,Baihualing	2014-5-15	NE	Malaise Trap	Didi	22 May 2015	22 May 2015	2015	5	Zhiguang Yang			OTU_0657 
5755	ANML_2911_F11|run:ANML_2911_dtd_0|contig-id:5|rep_count:6|id_similarity:100.0|c_count:51|cmxd:0.6|cmnd:0.1|cnnd:19.3|p:Arthropoda|c:Insecta|o:Coleoptera|f:Mordellidae|g:None|s:None|otu:BOLD:ADI6705|date:2019-08-02	143503573	180022	2.0318	18002	18002	MAY_COLE07	A11	98.78954	25.30451	1811	1800	Gaoligongshan Mountain,Baihualing	2014-5-15	NE	Malaise Trap	Didi	22 May 2015	22 May 2015	2015	5	Zhiguang Yang			OTU_0091 
5756	ANML_2911_G11|run:ANML_2911_dtd_0|contig-id:1|rep_count:5805|id_similarity:97.8260869565|c_count:53|cmxd:3.3|cmnd:0.4036692506|cnnd:0.0|p:Arthropoda|c:Insecta|o:Coleoptera|f:Cleridae|g:None|s:None|otu:BOLD:ADL0405|date:2019-08-02	143503549	180022	2.0318	18002	18002	MAY_COLE07	C11	98.78954	25.30451	1811	1800	Gaoligongshan Mountain,Baihualing	2014-5-15	NE	Malaise Trap	Didi	22 May 2015	22 May 2015	2015	5	Zhiguang Yang			OTU_0712 
5757		143503859	180012	2.0323	18001	18001	MAY_COLE09	B06	98.79670	25.29758	1823	1800	Gaoligongshan Mountain,Baihualing	2014-5-15	NE	Malaise Trap	Didi	29 May 2015	29 May 2015	2015	5	Zhiguang Yang			
5758	ANML_2911_F12|run:ANML_2911_dtd_0|contig-id:3|rep_count:31|id_similarity:92.2222222222|c_count:17|cmxd:1.7|cmnd:0.8516129032|cnnd:2.8|p:Arthropoda|c:Insecta|o:Coleoptera|f:Anthribidae|g:None|s:None|otu:OTU43|date:2019-08-02	143503790	180022	2.0324	18002	18002	MAY_COLE09	G08	98.78954	25.30451	1811	1800	Gaoligongshan Mountain,Baihualing	2014-5-15	NE	Malaise Trap	Didi	29 May 2015	29 May 2015	2015	5	Zhiguang Yang			OTU_2377 
5759		143503854	180022	2.0324	18002	18002	MAY_COLE09	B11	98.78954	25.30451	1811	1800	Gaoligongshan Mountain,Baihualing	2014-5-15	NE	Malaise Trap	Didi	29 May 2015	29 May 2015	2015	5	Zhiguang Yang			
5760	ANML_2912_A01|run:ANML_2912_dtd_0|contig-id:1|rep_count:3636|id_similarity:97.7900552486|c_count:90|cmxd:2.8|cmnd:0.2917766777|cnnd:2.7|p:Arthropoda|c:Insecta|o:Coleoptera|f:None|g:None|s:None|otu:BOLD:ADJ3672|date:2019-08-03	143503501	180022	2.0324	18002	18002	MAY_COLE09	E12	98.78954	25.30451	1811	1800	Gaoligongshan Mountain,Baihualing	2014-5-15	NE	Malaise Trap	Didi	29 May 2015	29 May 2015	2015	5	Zhiguang Yang			OTU_0013 
5761	ANML_2912_E01|run:ANML_2912_dtd_0|contig-id:1|rep_count:66|id_similarity:90.0552486188|c_count:19|cmxd:1.7|cmnd:0.6757575758|cnnd:1.7|p:Arthropoda|c:Insecta|o:Coleoptera|f:Staphylinidae|g:Lobrathium|s:Lobrathium_coloradense|otu:OTU5|date:2019-08-03	143503619	140012	2.0151	14001	14001	NOV_COLE02	C10	98.80348	25.30637	1402	1400	Gaoligongshan Mountain,Baihualing	2014-5-16	NE	Malaise Trap	Didi	14 Nov 2014	14 Nov 2014	2014	11	Zhiguang Yang			OTU_0121 
5762	ANML_2912_G01|run:ANML_2912_dtd_0|contig-id:1|rep_count:743|id_similarity:90.6077348066|c_count:26|cmxd:1.1|cmnd:0.1442799462|cnnd:1.1|p:Arthropoda|c:Insecta|o:Coleoptera|f:Cerambycidae|g:Chlorophorus|s:Chlorophorus_motschulskyi|otu:OTU5|date:2019-08-03	143503596	140012	2.0151	14001	14001	NOV_COLE02	E10	98.80348	25.30637	1402	1400	Gaoligongshan Mountain,Baihualing	2014-5-16	NE	Malaise Trap	Didi	14 Nov 2014	14 Nov 2014	2014	11	Zhiguang Yang			OTU_0121 
5763		143503704	140032	2.0165	14003	14003	NOV_COLE02	F10	98.80537	25.31363	1408	1400	Gaoligongshan Mountain,Baihualing	2014-5-15	NE	Malaise Trap	Didi	28 Nov 2014	28 Nov 2014	2014	11	Zhiguang Yang			
5764	ANML_2912_B12|run:ANML_2912_dtd_0|contig-id:1|rep_count:124|id_similarity:97.7900552486|c_count:20|cmxd:2.2|cmnd:0.2653225806|cnnd:16.0|p:Arthropoda|c:Insecta|o:Coleoptera|f:Latridiidae|g:None|s:None|otu:BOLD:ADI5363|date:2019-08-03	143503658	140022	2.0128	14002	14002	OCT_COLE05	B03	98.79755	25.30981	1418	1400	Gaoligongshan Mountain,Baihualing	2014-5-16	NE	Malaise Trap	Didi	17 Oct 2014	17 Oct 2014	2014	10	Zhiguang Yang			OTU_0060 
5765	ANML_2912_C12|run:ANML_2912_dtd_0|contig-id:13|rep_count:3|id_similarity:90.1960784314|c_count:49|cmxd:1.1|cmnd:0.3666666667|cnnd:2.2|p:Arthropoda|c:Insecta|o:Coleoptera|f:Hydrophilidae|g:Enochrus|s:Enochrus_blatchleyi|otu:OTU195|date:2019-08-03	143503603	140022	2.0128	14002	14002	OCT_COLE05	G05	98.79755	25.30981	1418	1400	Gaoligongshan Mountain,Baihualing	2014-5-16	NE	Malaise Trap	Didi	17 Oct 2014	17 Oct 2014	2014	10	Zhiguang Yang			OTU_1176 
5766	ANML_2912_E12	143503673	140032	2.0129	14003	14003	OCT_COLE05	A07	98.80537	25.31363	1408	1400	Gaoligongshan Mountain,Baihualing	2014-5-15	NE	Malaise Trap	Didi	17 Oct 2014	17 Oct 2014	2014	10	Zhiguang Yang			OTU_0321 
5767		143503649	140032	2.0129	14003	14003	OCT_COLE05	C07	98.80537	25.31363	1408	1400	Gaoligongshan Mountain,Baihualing	2014-5-15	NE	Malaise Trap	Didi	17 Oct 2014	17 Oct 2014	2014	10	Zhiguang Yang			
5768	ANML_2912_G12|run:ANML_2912_dtd_0|contig-id:2|rep_count:188|id_similarity:92.817679558|c_count:13|cmxd:0.6|cmnd:0.0446808511|cnnd:5.5|p:Arthropoda|c:Insecta|o:Coleoptera|f:Phalacridae|g:None|s:None|otu:OTU23|date:2019-08-03	143503672	140032	2.0129	14003	14003	OCT_COLE05	A08	98.80537	25.31363	1408	1400	Gaoligongshan Mountain,Baihualing	2014-5-15	NE	Malaise Trap	Didi	17 Oct 2014	17 Oct 2014	2014	10	Zhiguang Yang			OTU_0276 
5769	ANML_2913_A01|run:ANML_2913_dtd_0|contig-id:1|rep_count:2058|id_similarity:98.3425414365|c_count:15|cmxd:2.2|cmnd:0.1574344023|cnnd:3.3|p:Arthropoda|c:Insecta|o:Coleoptera|f:Cleridae|g:None|s:None|otu:BOLD:ADJ3140|date:2019-08-01	143503664	140042	2.0130	14004	14004	OCT_COLE05	B09	98.80422	25.31137	1438	1400	Gaoligongshan Mountain,Baihualing	2014-5-15	NE	Malaise Trap	Didi	17 Oct 2014	17 Oct 2014	2014	10	Zhiguang Yang			OTU_0062 
5770	ANML_2913_B01|run:ANML_2913_dtd_0|contig-id:1|rep_count:3901|id_similarity:97.7900552486|c_count:75|cmxd:2.8|cmnd:0.1616764932|cnnd:3.3|p:Arthropoda|c:Insecta|o:Coleoptera|f:Throscidae|g:None|s:None|otu:BOLD:ADJ3532|date:2019-08-01	143503647	180012	2.0131	18001	18001	OCT_COLE05	C09	98.79670	25.29758	1823	1800	Gaoligongshan Mountain,Baihualing	2014-5-15	NE	Malaise Trap	Didi	17 Oct 2014	17 Oct 2014	2014	10	Zhiguang Yang			OTU_0182 
5771	ANML_2913_E01	143503670	180022	2.0132	18002	18002	OCT_COLE05	A10	98.78954	25.30451	1811	1800	Gaoligongshan Mountain,Baihualing	2014-5-15	NE	Malaise Trap	Didi	17 Oct 2014	17 Oct 2014	2014	10	Zhiguang Yang			OTU_2509 
5772	ANML_2911_E12|run:ANML_2911_dtd_0|contig-id:1|rep_count:114|id_similarity:98.3425414365|c_count:3|cmxd:1.1|cmnd:0.2543859649|cnnd:19.3|p:Arthropoda|c:Insecta|o:Coleoptera|f:Phalacridae|g:None|s:None|otu:BOLD:ADJ0219|date:2019-08-02	143503686	140022	2.0200	14002	14002	JANU_COLE02	A04	98.79755	25.30981	1418	1400	Gaoligongshan Mountain,Baihualing	2014-5-16	NE	Malaise Trap	Didi	09 Jan 2015	09 Jan 2015	2015	1	Zhiguang Yang			OTU_0310 
5773	ANML_2911_H12|run:ANML_2911_dtd_0|contig-id:1|rep_count:3926|id_similarity:97.7900552486|c_count:2|cmxd:1.7|cmnd:0.1404228222|cnnd:13.8|p:Arthropoda|c:Insecta|o:Coleoptera|f:Cleridae|g:None|s:None|otu:BOLD:ADJ3350|date:2019-08-02	143503697	140022	2.0200	14002	14002	JANU_COLE02	A08	98.79755	25.30981	1418	1400	Gaoligongshan Mountain,Baihualing	2014-5-16	NE	Malaise Trap	Didi	09 Jan 2015	09 Jan 2015	2015	1	Zhiguang Yang			OTU_0379 
5774	ANML_2912_A02|run:ANML_2912_dtd_0|contig-id:1|rep_count:461|id_similarity:98.8950276243|c_count:3|cmxd:1.1|cmnd:0.1422993492|cnnd:24.9|p:Arthropoda|c:Insecta|o:Coleoptera|f:Leiodidae|g:None|s:None|otu:BOLD:ADJ3303|date:2019-08-03	143503710	140022	2.0200	14002	14002	JANU_COLE02	A06	98.79755	25.30981	1418	1400	Gaoligongshan Mountain,Baihualing	2014-5-16	NE	Malaise Trap	Didi	09 Jan 2015	09 Jan 2015	2015	1	Zhiguang Yang			OTU_0350 
5775	ANML_2912_B02|run:ANML_2912_dtd_0|contig-id:1|rep_count:3768|id_similarity:98.3425414365|c_count:1|cmxd:1.7|cmnd:0.1677282378|cnnd:None|p:Arthropoda|c:Insecta|o:Coleoptera|f:Corylophidae|g:None|s:None|otu:BOLD:ADJ0599|date:2019-08-03	143503720	140022	2.0200	14002	14002	JANU_COLE02	A11	98.79755	25.30981	1418	1400	Gaoligongshan Mountain,Baihualing	2014-5-16	NE	Malaise Trap	Didi	09 Jan 2015	09 Jan 2015	2015	1	Zhiguang Yang			OTU_0321 
5776	ANML_2911_C10|run:ANML_2911_dtd_0|contig-id:1|rep_count:4195|id_similarity:98.3425414365|c_count:4|cmxd:1.7|cmnd:0.1577353993|cnnd:20.4|p:Arthropoda|c:Insecta|o:Coleoptera|f:Curculionidae|g:None|s:None|otu:BOLD:ADJ1406|date:2019-08-02	143503721	140012	2.0199	14001	14001	JANU_COLE02	B05	98.80348	25.30637	1402	1400	Gaoligongshan Mountain,Baihualing	2014-5-16	NE	Malaise Trap	Didi	09 Jan 2015	09 Jan 2015	2015	1	Zhiguang Yang			OTU_0046 
